days,Date,Open,High,Low,Close,Adj Close,Volume,avg
5,"Friday, 21 October 2016",10.450833,10.565833,10.3525,10.541667,10.519906,14658000,10.4591665
1,"Monday, 24 October 2016",10.755,10.9475,10.746667,10.925833,10.903278,17162400,10.8470835
2,"Tuesday, 25 October 2016",10.935833,10.951667,10.774167,10.816667,10.794338,14928000,10.862917
3,"Wednesday, 26 October 2016",10.608333,10.78,10.508333,10.609167,10.587267,23827200,10.6441665
4,"Thursday, 27 October 2016",10.739167,10.765,10.413333,10.460833,10.43924,25760400,10.5891665
5,"Friday, 28 October 2016",10.361667,10.528333,10.166667,10.28,10.258779,35739600,10.3475
1,"Monday, 31 October 2016",10.38,10.38,10.216667,10.221667,10.200567,14226000,10.2983335
2,"Tuesday, 1 November 2016",10.2875,10.2875,9.735,10.011667,9.991001,25480800,10.01125
3,"Wednesday, 2 November 2016",9.978333,10.045833,9.684167,9.750833,9.730705,20440800,9.865
4,"Thursday, 3 November 2016",9.710833,9.8025,9.434167,9.47,9.450452,21753600,9.6183335
5,"Friday, 4 November 2016",9.3825,9.589167,9.315,9.3625,9.343174,21230400,9.4520835
1,"Monday, 7 November 2016",9.815833,10.065,9.7775,10.033333,10.012622,25240800,9.92125
2,"Tuesday, 8 November 2016",10,10.365,9.933333,10.23,10.208882,27646800,10.1491665
3,"Wednesday, 9 November 2016",9.8675,10.419167,9.839167,10.373333,10.351919,45823200,10.129167
4,"Thursday, 10 November 2016",10.499167,10.558333,9.455833,9.88,9.859606,61992000,10.007083
5,"Friday, 11 November 2016",9.7275,9.943333,9.633333,9.871667,9.85129,28390800,9.788333
1,"Monday, 14 November 2016",9.89,9.911667,9.43,9.538333,9.518642,44388000,9.6708335
2,"Tuesday, 15 November 2016",9.78,10.070833,9.7525,9.98,9.959398,26392800,9.9116665
3,"Wednesday, 16 November 2016",9.829167,10.174167,9.829167,10.1425,10.121563,21584400,10.001667
4,"Thursday, 17 November 2016",10.135833,10.3775,10.0725,10.3775,10.356077,18884400,10.225
5,"Friday, 18 November 2016",10.396667,10.464167,10.229167,10.260833,10.239652,15764400,10.346667
1,"Monday, 21 November 2016",10.325833,10.601667,10.321667,10.569167,10.54735,20906400,10.461667
2,"Tuesday, 22 November 2016",10.6975,10.75,10.59,10.664167,10.642154,19170000,10.67
3,"Wednesday, 23 November 2016",10.561667,10.5975,10.4,10.535833,10.514084,18456000,10.49875
4,"Thursday, 24 November 2016",,,,10.535833,,,10.49875
5,"Friday, 25 November 2016",10.585833,10.653333,10.5425,10.6375,10.615541,9570000,10.5979165
1,"Monday, 28 November 2016",10.589167,10.716667,10.535,10.578333,10.556496,17866800,10.6258335
2,"Tuesday, 29 November 2016",10.5875,10.826667,10.51,10.68,10.657955,18645600,10.6683335
3,"Wednesday, 30 November 2016",10.701667,10.7275,10.2775,10.334167,10.312835,37824000,10.5025
4,"Thursday, 1 December 2016",10.281667,10.2825,9.705833,9.766667,9.746507,46596000,9.9941665
5,"Friday, 2 December 2016",9.775833,9.93,9.689167,9.805833,9.785591,25746000,9.8095835
1,"Monday, 5 December 2016",9.964167,10.156667,9.826667,10.0325,10.01179,22485600,9.991667
2,"Tuesday, 6 December 2016",10.11,10.1625,9.986667,10.105,10.084141,17313600,10.0745835
3,"Wednesday, 7 December 2016",10.045833,10.53,9.958333,10.48,10.458365,37216800,10.2441665
4,"Thursday, 8 December 2016",10.506667,10.629167,10.445833,10.544167,10.522401,28254000,10.5375
5,"Friday, 9 December 2016",10.663333,10.809167,10.663333,10.790833,10.768559,25668000,10.73625
1,"Monday, 12 December 2016",10.643333,10.711667,10.518333,10.640833,10.618867,23787600,10.615
2,"Tuesday, 13 December 2016",10.756667,11.2275,10.741667,11.056667,11.033844,42298800,10.9845835
3,"Wednesday, 14 December 2016",11.078333,11.198333,10.881667,10.975833,10.953176,35594400,11.04
4,"Thursday, 15 December 2016",11.005833,11.225,10.946667,11.0425,11.019705,26606400,11.0858335
5,"Friday, 16 December 2016",11.094167,11.165833,10.8475,10.908333,10.885816,28688400,11.0066665
1,"Monday, 19 December 2016",10.954167,11.241667,10.905,11.041667,11.018874,20893200,11.0733335
2,"Tuesday, 20 December 2016",11.128333,11.229167,11.108333,11.175,11.151933,15696000,11.16875
3,"Wednesday, 21 December 2016",11.179167,11.201667,11.065833,11.135833,11.112845,12072000,11.13375
4,"Thursday, 22 December 2016",11.140833,11.155833,10.92,11.039167,11.016379,16380000,11.0379165
5,"Friday, 23 December 2016",10.994167,11.078333,10.958333,11.073333,11.050474,8062800,11.018333
1,"Sunday, 25 December 2016",,,,11.073333,,,11.018333
2,"Tuesday, 27 December 2016",11.133333,11.4275,11.121667,11.235,11.211807,18910800,11.2745835
3,"Wednesday, 28 December 2016",11.303333,11.339167,10.950833,10.975,10.952345,22834800,11.145
4,"Thursday, 29 December 2016",10.969167,11.038333,10.823333,10.921667,10.899122,21432000,10.930833
5,"Friday, 30 December 2016",10.984167,10.990833,10.5,10.6025,10.580613,26346000,10.7454165
1,"Monday, 2 January 2017",,,,10.6025,,,10.7454165
2,"Tuesday, 3 January 2017",10.800833,10.990833,10.6975,10.859167,10.836751,24411600,10.8441665
3,"Wednesday, 4 January 2017",10.909167,11.105,10.895,11.044167,11.021369,16628400,11
4,"Thursday, 5 January 2017",11.035,11.254167,11.025,11.24,11.216798,15343200,11.1395835
5,"Friday, 6 January 2017",11.260833,11.613333,11.175,11.525,11.501209,23949600,11.3941665
1,"Monday, 9 January 2017",11.553333,11.7,11.53,11.641667,11.617636,16543200,11.615
2,"Tuesday, 10 January 2017",11.636667,11.818333,11.575833,11.708333,11.684164,16584000,11.697083
3,"Wednesday, 11 January 2017",11.716667,11.806667,11.545,11.798333,11.773978,23526000,11.6758335
4,"Thursday, 12 January 2017",11.681667,11.773333,11.421667,11.738333,11.714102,20129400,11.5975
5,"Friday, 13 January 2017",11.776667,11.93,11.773333,11.873333,11.848823,14653200,11.8516665
1,"Monday, 16 January 2017",,,,11.873333,,,11.8516665
2,"Tuesday, 17 January 2017",11.766667,11.833333,11.66,11.761667,11.737389,13882800,11.7466665
3,"Wednesday, 18 January 2017",11.816667,11.865,11.721667,11.841667,11.817223,12332400,11.7933335
4,"Thursday, 19 January 2017",11.875,12.006667,11.743333,11.81,11.785622,14932800,11.875
5,"Friday, 20 January 2017",11.966667,12.058333,11.8,11.886667,11.862129,14211600,11.9291665
1,"Monday, 23 January 2017",11.85,11.966667,11.695,11.913333,11.888741,13812600,11.8308335
2,"Tuesday, 24 January 2017",11.978333,12.213333,11.928333,12.161667,12.136561,12922800,12.070833
3,"Wednesday, 25 January 2017",12.381667,12.535,12.355,12.516667,12.490829,14037000,12.445
4,"Thursday, 26 January 2017",12.573333,12.643333,12.501667,12.568333,12.542388,12714000,12.5725
5,"Friday, 27 January 2017",12.633333,12.67,12.513333,12.628333,12.602264,8312400,12.5916665
1,"Monday, 30 January 2017",12.495,12.501667,12.13,12.341667,12.316192,18760800,12.3158335
2,"Tuesday, 31 January 2017",12.215,12.273333,12.048333,12.273333,12.247997,14904000,12.160833
3,"Wednesday, 1 February 2017",12.513333,12.586667,12.346667,12.506667,12.480849,18127800,12.466667
4,"Thursday, 2 February 2017",12.443333,12.591667,12.34,12.475,12.449248,14473800,12.4658335
5,"Friday, 3 February 2017",12.525,12.625,12.486667,12.583333,12.557358,12048000,12.5558335
1,"Monday, 6 February 2017",12.521667,12.636667,12.488333,12.63,12.603928,10426800,12.5625
2,"Tuesday, 7 February 2017",12.696667,12.848333,12.676667,12.76,12.73366,11658600,12.7625
3,"Wednesday, 8 February 2017",12.715,12.881667,12.645,12.831667,12.80518,9241800,12.7633335
4,"Thursday, 9 February 2017",12.866667,13.055,12.846667,12.965,12.938236,12881400,12.9508335
5,"Friday, 10 February 2017",13.055,13.15,12.988333,13.093333,13.066305,11968200,13.0691665
1,"Monday, 13 February 2017",13.216667,13.371667,13.196667,13.323333,13.29583,10747200,13.284167
2,"Tuesday, 14 February 2017",13.331667,13.453333,13.206667,13.448333,13.420572,15666000,13.33
3,"Wednesday, 15 February 2017",13.431667,13.706667,13.4,13.68,13.651761,18391200,13.5533335
4,"Thursday, 16 February 2017",13.713333,13.795,13.57,13.668333,13.640119,15987600,13.6825
5,"Friday, 17 February 2017",13.611667,13.85,13.603333,13.84,13.811431,12901800,13.7266665
1,"Monday, 20 February 2017",,,,13.84,,,13.7266665
2,"Tuesday, 21 February 2017",13.936667,14.08,13.905,14.06,14.030977,16682400,13.9925
3,"Wednesday, 22 February 2017",14.016667,14.096667,13.943333,14.061667,14.03264,10764000,14.02
4,"Thursday, 23 February 2017",14.123333,14.125,13.736667,13.91,13.881286,15669000,13.9308335
5,"Friday, 24 February 2017",13.71,13.985,13.7,13.985,13.956131,12682800,13.8425
1,"Monday, 27 February 2017",13.911667,14.035,13.835,14.026667,13.997712,13109400,13.935
2,"Tuesday, 28 February 2017",14.028333,14.041667,13.79,13.916667,13.887939,10476000,13.9158335
3,"Wednesday, 1 March 2017",14.16,14.433333,14.093333,14.366667,14.33701,15813600,14.263333
4,"Thursday, 2 March 2017",14.36,14.36,14.093333,14.14,14.110812,10729800,14.2266665
5,"Friday, 3 March 2017",14.106667,14.233333,13.998333,14.213333,14.183993,8661600,14.115833
1,"Monday, 6 March 2017",14.06,14.193333,13.951667,14.115,14.085863,9693600,14.0725
2,"Tuesday, 7 March 2017",14.025,14.233333,13.978333,14.045,14.016007,8857200,14.105833
3,"Wednesday, 8 March 2017",14.08,14.253333,14.031667,14.116667,14.087526,9663000,14.1425
4,"Thursday, 9 March 2017",14.113333,14.211667,13.928333,14.16,14.130769,11043000,14.07
5,"Friday, 10 March 2017",14.341667,14.393333,14.151667,14.315,14.28545,12864000,14.2725
1,"Monday, 13 March 2017",14.301667,14.411667,14.288333,14.398333,14.36861,8470800,14.35
2,"Tuesday, 14 March 2017",14.3,14.321667,14.12,14.291667,14.262165,13255200,14.2208335
3,"Wednesday, 15 March 2017",14.39,14.653333,14.241667,14.541667,14.51165,15953400,14.4475
4,"Thursday, 16 March 2017",14.641667,14.641667,14.428333,14.533333,14.503332,9718800,14.535
5,"Friday, 17 March 2017",14.566667,14.625,14.49,14.498333,14.468405,8830200,14.5575
1,"Monday, 20 March 2017",14.498333,14.645,14.433333,14.541667,14.51165,9174000,14.5391665
2,"Tuesday, 21 March 2017",14.703333,14.75,13.86,13.893333,13.864654,23392200,14.305
3,"Wednesday, 22 March 2017",13.901667,14.205,13.836667,14.166667,14.137424,17843400,14.0208335
4,"Thursday, 23 March 2017",14.115,14.226667,13.986667,14.053333,14.024323,14766000,14.106667
5,"Friday, 24 March 2017",14.186667,14.351667,13.98,14.13,14.100833,12921600,14.1658335
1,"Monday, 27 March 2017",13.841667,14.278333,13.738333,14.205,14.175677,18814800,14.008333
2,"Tuesday, 28 March 2017",14.203333,14.595,14.115,14.471667,14.441794,21000000,14.355
3,"Wednesday, 29 March 2017",14.485,14.683333,14.451667,14.663333,14.633063,12042600,14.5675
4,"Thursday, 30 March 2017",14.658333,14.785,14.61,14.736667,14.706246,13231800,14.6975
5,"Friday, 31 March 2017",14.671667,14.82,14.623333,14.701667,14.671318,13536600,14.7216665
1,"Monday, 3 April 2017",14.745,14.846667,14.436667,14.67,14.639717,16130400,14.641667
2,"Tuesday, 4 April 2017",14.541667,14.748333,14.531667,14.736667,14.706246,8106000,14.64
3,"Wednesday, 5 April 2017",14.808333,15.063333,14.481667,14.568333,14.53826,18340200,14.7725
4,"Thursday, 6 April 2017",14.618333,14.701667,14.475,14.58,14.549902,15412800,14.5883335
5,"Friday, 7 April 2017",14.57,14.695,14.405,14.563333,14.533271,10393800,14.55
1,"Monday, 10 April 2017",14.613333,14.755,14.455,14.58,14.549902,12094200,14.605
2,"Tuesday, 11 April 2017",14.523333,14.596667,14.071667,14.396667,14.366948,21336600,14.334167
3,"Wednesday, 12 April 2017",14.38,14.41,14.163333,14.206667,14.177341,17023800,14.2866665
4,"Thursday, 13 April 2017",14.15,14.395,14.03,14.038333,14.009355,15342600,14.2125
5,"Friday, 14 April 2017",,,,14.038333,,,14.2125
1,"Monday, 17 April 2017",14.156667,14.39,14.14,14.371667,14.342,9083400,14.265
2,"Tuesday, 18 April 2017",14.238333,14.446667,14.211667,14.33,14.300419,12688800,14.329167
3,"Wednesday, 19 April 2017",14.495,14.636667,14.32,14.38,14.350316,14392200,14.4783335
4,"Thursday, 20 April 2017",14.555,14.833333,14.488333,14.728333,14.69793,20623200,14.660833
5,"Friday, 21 April 2017",14.776667,14.795,14.62,14.721667,14.691278,13506600,14.7075
1,"Monday, 24 April 2017",15.208333,15.3,15.143333,15.256667,15.225173,15018000,15.2216665
2,"Tuesday, 25 April 2017",15.408333,15.671667,15.373333,15.595,15.562809,16028400,15.5225
3,"Wednesday, 26 April 2017",15.61,15.721667,15.493333,15.526667,15.494616,21915000,15.6075
4,"Thursday, 27 April 2017",15.643333,15.8,15.605,15.798333,15.76572,14419200,15.7025
5,"Friday, 28 April 2017",15.99,16.008333,15.808333,15.888333,15.855536,17125200,15.908333
1,"Monday, 1 May 2017",16.035,16.370001,16.014999,16.288334,16.254711,16158600,16.1925
2,"Tuesday, 2 May 2017",16.368334,16.408333,16.243334,16.385,16.351177,15103200,16.3258335
3,"Wednesday, 3 May 2017",16.285,16.286667,16.091667,16.223333,16.189844,18396600,16.189167
4,"Thursday, 4 May 2017",16.231667,16.306667,16.073334,16.24,16.206476,18151800,16.1900005
5,"Friday, 5 May 2017",16.356667,16.416668,16.181667,16.416668,16.38278,13626600,16.2991675
1,"Monday, 8 May 2017",16.441668,16.521667,16.341667,16.514999,16.480907,15316800,16.431667
2,"Tuesday, 9 May 2017",16.593332,16.805,16.556667,16.696667,16.662199,18929400,16.6808335
3,"Wednesday, 10 May 2017",16.715,16.738333,16.546667,16.723333,16.68881,14048400,16.6425
4,"Thursday, 11 May 2017",16.588333,16.691668,16.355,16.683332,16.648893,15608400,16.523334
5,"Friday, 12 May 2017",16.705,16.801666,16.661667,16.791668,16.757006,14634600,16.7316665
1,"Monday, 15 May 2017",16.808332,16.976667,16.764999,16.948334,16.913349,17335200,16.870833
2,"Tuesday, 16 May 2017",17.068333,17.163334,16.931667,17.161667,17.12624,19266600,17.0475005
3,"Wednesday, 17 May 2017",16.758333,16.846666,15.841667,15.863333,15.830586,35059200,16.3441665
4,"Thursday, 18 May 2017",15.84,16.421667,15.771667,16.264999,16.231422,30096000,16.096667
5,"Friday, 19 May 2017",16.423332,16.673332,16.41,16.461666,16.427685,18211200,16.541666
1,"Monday, 22 May 2017",16.576668,16.908333,16.558332,16.888332,16.85347,16338600,16.7333325
2,"Tuesday, 23 May 2017",17.026667,17.033333,16.803333,16.93,16.895052,17214600,16.918333
3,"Wednesday, 24 May 2017",17.071667,17.183332,16.938334,17.163334,17.127905,16235400,17.060833
4,"Thursday, 25 May 2017",17.351667,17.726667,17.243334,17.615,17.578638,21876000,17.4850005
5,"Friday, 26 May 2017",17.601667,17.708332,17.535,17.690001,17.653484,13714200,17.621666
1,"Monday, 29 May 2017",,,,17.690001,,,17.621666
2,"Tuesday, 30 May 2017",17.646667,17.791668,17.628332,17.726667,17.690075,13798200,17.71
3,"Wednesday, 31 May 2017",17.888332,17.926666,17.434999,17.705,17.668451,24225600,17.6808325
4,"Thursday, 1 June 2017",17.809999,17.931667,17.591667,17.916668,17.879683,18523200,17.761667
5,"Friday, 2 June 2017",18.093332,18.541668,18.014999,18.528334,18.490086,20811000,18.2783335
1,"Monday, 5 June 2017",18.513332,18.610001,18.434999,18.513332,18.475115,12869400,18.5225
2,"Tuesday, 6 June 2017",18.446667,18.626667,18.209999,18.303333,18.265551,19433400,18.418333
3,"Wednesday, 7 June 2017",18.433332,18.549999,18.193333,18.503332,18.465137,20352600,18.371666
4,"Thursday, 8 June 2017",18.618334,18.646667,18.261667,18.553333,18.515036,23140800,18.454167
5,"Friday, 9 June 2017",18.620001,18.688334,16.443333,17.211666,17.176138,58284600,17.5658335
1,"Monday, 12 June 2017",16.733334,16.976667,16.238333,16.9,16.865114,41612400,16.6075
2,"Tuesday, 13 June 2017",17.163334,17.363333,16.906668,17.295,17.259298,31623000,17.1350005
3,"Wednesday, 14 June 2017",17.498333,17.498333,16.655001,17.063334,17.028111,34753200,17.076667
4,"Thursday, 15 June 2017",16.541668,16.889999,16.23,16.833332,16.798584,35289600,16.5599995
5,"Friday, 16 June 2017",16.799999,16.811666,16.428333,16.631666,16.597334,23464200,16.6199995
1,"Monday, 19 June 2017",17.094999,17.493334,17.018333,17.436666,17.400673,27736200,17.2558335
2,"Tuesday, 20 June 2017",17.395,17.456667,17.018333,17.041668,17.006489,21484800,17.2375
3,"Wednesday, 21 June 2017",17.146667,17.553333,17.111668,17.536667,17.500465,20897400,17.3325005
4,"Thursday, 22 June 2017",17.615,17.709999,17.383333,17.516666,17.480507,17111400,17.546666
5,"Friday, 23 June 2017",17.455,17.783333,17.313334,17.713333,17.676769,17196600,17.5483335
1,"Monday, 26 June 2017",18.004999,18.111668,17.355,17.478333,17.442251,26420400,17.733334
2,"Tuesday, 27 June 2017",17.275,17.331667,16.516666,16.516666,16.482573,36022200,16.9241665
3,"Wednesday, 28 June 2017",16.690001,17.263332,16.406668,17.209999,17.174473,30215400,16.835
4,"Thursday, 29 June 2017",16.998333,17.01,15.833333,16.333332,16.299616,57891000,16.4216665
5,"Friday, 30 June 2017",16.475,16.601667,16.181667,16.276667,16.243067,24654000,16.391667
1,"Monday, 3 July 2017",16.566668,16.618334,15.793333,15.833333,15.800649,20421000,16.2058335
2,"Tuesday, 4 July 2017",,,,15.833333,,,16.2058335
3,"Wednesday, 5 July 2017",15.955,16.415001,15.808333,16.285,16.251383,28508400,16.111667
4,"Thursday, 6 July 2017",15.908333,16.115,15.671667,15.855,15.82227,26581200,15.8933335
5,"Friday, 7 July 2017",16.011667,16.483334,16,16.33,16.296289,22405800,16.241667
1,"Monday, 10 July 2017",16.391666,16.791668,16.26,16.671667,16.637253,23028600,16.525834
2,"Tuesday, 11 July 2017",16.598333,16.871668,16.411667,16.808332,16.773636,27142800,16.6416675
3,"Wednesday, 12 July 2017",17.23,17.459999,17.136667,17.406668,17.370735,26326800,17.298333
4,"Thursday, 13 July 2017",17.475,17.645,17.368334,17.521667,17.485498,22869000,17.506667
5,"Friday, 14 July 2017",17.728333,17.996668,17.588333,17.933332,17.896315,21159000,17.7925005
1,"Monday, 17 July 2017",17.991667,18.146667,17.855,17.943333,17.906292,25165800,18.0008335
2,"Tuesday, 18 July 2017",17.906668,18.318333,17.75,18.299999,18.262224,21045600,18.0341665
3,"Wednesday, 19 July 2017",18.458332,18.708332,18.445,18.635,18.596531,26058600,18.576666
4,"Thursday, 20 July 2017",18.771667,18.809999,18.448334,18.705,18.666388,27115200,18.6291665
5,"Friday, 21 July 2017",18.473333,18.678333,18.388332,18.676666,18.638113,21729000,18.5333325
1,"Monday, 24 July 2017",18.671667,18.968332,18.601667,18.92,18.880943,22183200,18.7849995
2,"Tuesday, 25 July 2017",18.745001,18.918333,18.631666,18.793333,18.754538,23545200,18.7749995
3,"Wednesday, 26 July 2017",18.913334,18.996668,18.833332,18.961666,18.922523,15151800,18.915
4,"Thursday, 27 July 2017",19.343332,19.391666,17.943333,18.623333,18.58489,47239200,18.6674995
5,"Friday, 28 July 2017",18.295,18.648333,18.178333,18.563334,18.525015,17505600,18.413333
1,"Monday, 31 July 2017",18.715,18.786667,18.198334,18.321667,18.283846,22179000,18.4925005
2,"Tuesday, 1 August 2017",18.504999,18.52,18.275,18.441668,18.403599,15289200,18.3975
3,"Wednesday, 2 August 2017",18.790001,18.808332,18.073334,18.576668,18.538321,27591600,18.440833
4,"Thursday, 3 August 2017",18.646667,18.653334,18.268333,18.383333,18.345385,18160200,18.4608335
5,"Friday, 4 August 2017",18.491667,18.594999,18.243334,18.455,18.416904,17872200,18.4191665
1,"Monday, 7 August 2017",18.563334,18.811666,18.483334,18.781668,18.742897,13709400,18.6475
2,"Tuesday, 8 August 2017",18.698334,19.166668,18.551666,18.711666,18.67304,25971600,18.859167
3,"Wednesday, 9 August 2017",18.253332,18.661667,18.123333,18.638332,18.599857,24770400,18.3925
4,"Thursday, 10 August 2017",18.325001,18.358334,17.385,17.428333,17.392357,40845600,17.871667
5,"Friday, 11 August 2017",17.513332,17.945,17.389999,17.826668,17.789867,26317800,17.6674995
1,"Monday, 14 August 2017",18.241667,18.6,18.236668,18.52,18.481771,23872200,18.418334
2,"Tuesday, 15 August 2017",18.623333,18.661667,18.401667,18.553333,18.515036,18074400,18.531667
3,"Wednesday, 16 August 2017",18.683332,18.908333,18.465,18.65,18.611502,24763200,18.6866665
4,"Thursday, 17 August 2017",18.423332,18.513332,17.5,17.503332,17.467201,39645600,18.006666
5,"Friday, 18 August 2017",17.530001,17.818333,17.25,17.441668,17.405663,32463000,17.5341665
1,"Monday, 21 August 2017",17.471666,17.573334,17.066668,17.41,17.374062,21620400,17.320001
2,"Tuesday, 22 August 2017",17.666668,18.238333,17.658333,18.184999,18.147461,23566200,17.948333
3,"Wednesday, 23 August 2017",17.886667,18.106667,17.863333,17.981667,17.944548,21019200,17.985
4,"Thursday, 24 August 2017",18.113333,18.183332,17.516666,17.831667,17.794857,24295200,17.849999
5,"Friday, 25 August 2017",18.013332,18.165001,17.645,17.711666,17.675104,23155200,17.9050005
1,"Monday, 28 August 2017",17.866667,17.996668,17.701668,17.866667,17.829786,16560600,17.849168
2,"Tuesday, 29 August 2017",17.401667,18.166668,17.360001,18.086666,18.04933,21280800,17.7633345
3,"Wednesday, 30 August 2017",18.118334,18.799999,18.086666,18.713333,18.674704,26562000,18.4433325
4,"Thursday, 31 August 2017",18.865,19.313334,18.834999,19.245001,19.205273,26544000,19.0741665
5,"Friday, 1 September 2017",19.391666,19.465,19.083332,19.231667,19.191969,17750400,19.274166
1,"Monday, 4 September 2017",,,,19.231667,,,19.274166
2,"Tuesday, 5 September 2017",19.048332,19.18,18.278334,18.716667,18.678032,32308800,18.729167
3,"Wednesday, 6 September 2017",18.868334,19.004999,18.475,18.878332,18.839361,21389400,18.7399995
4,"Thursday, 7 September 2017",18.988333,19.15,18.799999,18.995001,18.955791,18492600,18.9749995
5,"Friday, 8 September 2017",18.923332,18.956667,18.458332,18.526667,18.488424,20661600,18.7074995
1,"Monday, 11 September 2017",18.945,19.238333,18.938334,19.116667,19.077206,21319800,19.0883335
2,"Tuesday, 12 September 2017",19.299999,19.361668,19.011667,19.278334,19.238539,18354600,19.1866675
3,"Wednesday, 13 September 2017",19.166668,19.363333,19.09,19.358334,19.318373,12901200,19.2266665
4,"Thursday, 14 September 2017",19.145,19.301666,18.983334,19.031668,18.992382,18394200,19.1425
5,"Friday, 15 September 2017",19.011667,19.418333,18.913334,19.184999,19.145397,19816200,19.1658335
1,"Monday, 18 September 2017",19.268333,19.453333,18.958332,19.138332,19.098827,22877400,19.2058325
2,"Tuesday, 19 September 2017",19.228333,19.309999,19.031668,19.219999,19.180325,14235600,19.1708335
3,"Wednesday, 20 September 2017",19.209999,19.266666,18.610001,19.059999,19.020655,26826600,18.9383335
4,"Thursday, 21 September 2017",19.003332,19.01,18.5,18.693333,18.654745,21222600,18.755
5,"Friday, 22 September 2017",18.508333,18.721666,18.459999,18.646667,18.608175,15541800,18.5908325
1,"Monday, 25 September 2017",18.418333,18.446667,17.775,18.061666,18.024384,33880200,18.1108335
2,"Tuesday, 26 September 2017",18.323334,18.423332,17.995001,18.184999,18.147461,23772600,18.2091665
3,"Wednesday, 27 September 2017",18.475,18.876667,18.333332,18.678333,18.639776,27837000,18.6049995
4,"Thursday, 28 September 2017",18.543333,18.700001,18.406668,18.646667,18.608175,16134000,18.5533345
5,"Friday, 29 September 2017",18.76,19.081667,18.610001,19.041668,19.002361,22062000,18.845834
1,"Monday, 2 October 2017",19.139999,19.328333,18.84,19.094999,19.055582,23051400,19.0841665
2,"Tuesday, 3 October 2017",19.166668,19.280001,19.041668,19.215,19.175335,15684600,19.1608345
3,"Wednesday, 4 October 2017",19.103333,19.385,19.051666,19.264999,19.225231,22538400,19.218333
4,"Thursday, 5 October 2017",19.49,19.851667,19.408333,19.82,19.779085,23572800,19.63
5,"Friday, 6 October 2017",19.633333,19.9,19.625,19.891666,19.850605,21490200,19.7625
1,"Monday, 9 October 2017",19.983334,20.043333,19.761667,19.841667,19.800707,17212800,19.9025
2,"Tuesday, 10 October 2017",20.030001,20.094999,19.618334,19.883333,19.842289,17939400,19.8566665
3,"Wednesday, 11 October 2017",19.858334,20.066668,19.775,20.056667,20.015265,14947200,19.920834
4,"Thursday, 12 October 2017",19.971666,20.18,19.876667,19.948334,19.907156,16545000,20.0283335
5,"Friday, 13 October 2017",20.178333,20.24,20.108334,20.171667,20.130028,12218400,20.174167
1,"Monday, 16 October 2017",20.323334,20.389999,20.188334,20.379999,20.337929,14269800,20.2891665
2,"Tuesday, 17 October 2017",20.355,20.458332,20.26,20.451668,20.409451,15047400,20.359166
3,"Wednesday, 18 October 2017",20.508333,20.511667,20.288334,20.373333,20.331278,14475000,20.4000005
4,"Thursday, 19 October 2017",20.023333,20.15,19.719999,20.148333,20.106739,20170200,19.9349995
5,"Friday, 20 October 2017",20.389999,20.438334,20.235001,20.295,20.253105,16638600,20.3366675
1,"Monday, 23 October 2017",20.423332,20.428333,19.821667,19.916668,19.875553,15364200,20.125
2,"Tuesday, 24 October 2017",20.011667,20.128332,19.785,20.018333,19.977011,14718000,19.956666
3,"Wednesday, 25 October 2017",19.883333,20.08,19.328333,19.775,19.734179,22297800,19.7041665
4,"Thursday, 26 October 2017",19.746668,19.878332,19.563334,19.591667,19.551226,18192000,19.720833
5,"Friday, 27 October 2017",20.523333,21.398333,20.471666,21.280001,21.236073,36954600,20.9349995
1,"Monday, 30 October 2017",21.226667,21.68,21.18,21.431667,21.387426,24139200,21.43
2,"Tuesday, 31 October 2017",21.623333,21.758333,21.451668,21.658333,21.613625,15049200,21.6050005
3,"Wednesday, 1 November 2017",21.93,21.959999,21.391666,21.629999,21.585348,20766000,21.6758325
4,"Thursday, 2 November 2017",21.565001,21.594999,21.075001,21.52,21.475576,22945200,21.335
5,"Friday, 3 November 2017",21.748333,22.145,21.528334,22.120001,22.074339,21675000,21.836667
1,"Monday, 6 November 2017",22.081667,22.379999,22.055,22.344999,22.298874,19024200,22.2174995
2,"Tuesday, 7 November 2017",22.295,22.481667,22.16,22.381666,22.335464,23330400,22.3208335
3,"Wednesday, 8 November 2017",22.360001,22.674999,22.276667,22.661667,22.614887,17215800,22.475833
4,"Thursday, 9 November 2017",22.110001,22.333332,21.608334,22.298332,22.252302,40798800,21.970833
5,"Friday, 10 November 2017",22.148333,22.343332,22.023333,22.291668,22.245653,16609200,22.1833325
1,"Monday, 13 November 2017",22.056667,22.456667,22.038334,22.358334,22.31218,18786000,22.2475005
2,"Tuesday, 14 November 2017",22.133333,22.206667,21.806667,22.133333,22.087645,22750200,22.006667
3,"Wednesday, 15 November 2017",21.85,21.991667,21.459999,21.808332,21.763315,20167200,21.725833
4,"Thursday, 16 November 2017",22.151667,22.785,22.139999,22.625,22.578297,20213400,22.4624995
5,"Friday, 17 November 2017",22.648333,22.693333,22.311666,22.371668,22.325487,17338200,22.5024995
1,"Monday, 20 November 2017",22.406668,22.483334,22.226667,22.316668,22.270599,12514800,22.3550005
2,"Tuesday, 21 November 2017",22.628332,23.066668,22.605,23.02,22.972481,17685600,22.835834
3,"Wednesday, 22 November 2017",23.101667,23.184999,22.971666,23.111668,23.063959,15029400,23.0783325
4,"Thursday, 23 November 2017",,,,23.111668,,,23.0783325
5,"Friday, 24 November 2017",23.200001,23.389999,23.156668,23.371668,23.323421,9988200,23.2733335
