days ,Date,Open,High,Low,Close,Adj Close,Volume,avg
1,12/10/2015,20.163334,20.266666,20.016666,20.223333,19.871891,6043500,20.141666
2,13/10/2015,19.93,20.386667,19.756666,19.82,19.475565,8850900,20.0716665
3,14/10/2015,19.773333,19.996668,19.426666,19.516666,19.177504,6542400,19.711667
4,15/10/2015,19.753332,20.426666,19.633333,20.406668,20.052038,10359600,20.0299995
5,16/10/2015,20.59,20.706667,20.299999,20.683332,20.323895,7835400,20.503333
1,19/10/2015,20.466667,20.733334,20.356667,20.726667,20.36648,4996800,20.5450005
2,20/10/2015,20.57,20.879999,20.486668,20.636667,20.27804,5374200,20.6833335
3,21/10/2015,20.813334,20.860001,20.206667,20.276667,19.924299,8672400,20.533334
4,22/10/2015,20.620001,21.366667,20.566668,21.280001,20.910192,14396100,20.9666675
5,23/10/2015,21.936666,22.129999,21.626667,21.986668,21.60458,10506000,21.878333
1,26/10/2015,21.950001,21.953333,21.700001,21.846666,21.46701,5952900,21.826667
2,27/10/2015,21.6,21.836666,21.463333,21.686666,21.309788,6850500,21.6499995
3,28/10/2015,21.833332,22.453333,21.586666,22.436666,22.046757,13090500,22.0199995
4,29/10/2015,22.236668,22.543333,22.209999,22.433332,22.043482,5206200,22.376666
5,30/10/2015,22.49,22.6,22.049999,22.086666,21.702845,5510100,22.3249995
1,2/11/2015,22.23,22.973333,22.193333,22.876667,22.479115,5848800,22.583333
2,3/11/2015,22.77,23.316668,22.68,23.073334,22.672359,7306200,22.998334
3,4/11/2015,23.209999,23.256666,22.686666,22.906668,22.508595,7452300,22.971666
4,5/11/2015,22.903334,23.09,22.48,22.813334,22.416883,6729600,22.785
5,6/11/2015,22.666668,22.873333,22.27,22.766666,22.371025,7229100,22.5716665
1,9/11/2015,22.549999,22.593332,21.776667,22.139999,21.755245,9477600,22.1849995
2,10/11/2015,21.959999,22.306667,21.856667,22.256666,21.869888,4887000,22.081667
3,11/11/2015,22.4,22.41,22,22.016666,21.634056,6771600,22.205
4,12/11/2015,21.633333,21.803333,21.103333,21.106667,20.739872,9349800,21.453333
5,13/11/2015,20.956667,21.046667,20.356667,20.393333,20.038937,12513600,20.701667
1,16/11/2015,20.326668,21.326668,20.283333,21.316668,20.946224,10067400,20.8050005
2,17/11/2015,21.453333,21.76,21.09,21.243334,20.874166,15612900,21.425
3,18/11/2015,21.463333,22.333332,21.433332,22.263332,21.876434,11173800,21.883332
4,19/11/2015,22.233334,22.386667,22.116667,22.23,21.843681,6837900,22.251667
5,20/11/2015,22.526667,22.726667,22.323334,22.473333,22.082788,6363300,22.5250005
1,23/11/2015,22.496668,22.683332,22.216667,22.376667,21.987804,4448400,22.4499995
2,24/11/2015,22.006666,22.626667,21.846666,22.483334,22.092615,8880600,22.2366665
3,25/11/2015,22.530001,22.596666,22.366667,22.456667,22.06641,3189300,22.4816665
4,26/11/2015,,,,22.456667,,,22.4816665
5,27/11/2015,22.486668,22.616667,22.32,22.52,22.128647,2758500,22.4683335
1,30/11/2015,22.623333,22.65,22.216667,22.266666,21.879713,5010300,22.4333335
2,1/12/2015,22.496668,22.940001,22.4,22.896667,22.498762,8841300,22.6700005
3,2/12/2015,22.853333,22.996668,22.09,22.17,21.784729,8100300,22.543334
4,3/12/2015,22.299999,22.383333,20.983334,21.246668,20.877439,13597500,21.6833335
5,4/12/2015,21.403334,22.606667,21.353333,22.49,22.099165,10888800,21.98
1,7/12/2015,22.370001,22.370001,21.713333,22.08,21.696291,7078500,22.041667
2,8/12/2015,21.48,21.98,21.26,21.633333,21.257387,8496900,21.62
3,9/12/2015,21.393333,22.176666,20.753332,21.139999,20.772627,13983600,21.464999
4,10/12/2015,21.15,21.763332,21.066668,21.263332,20.893818,7375800,21.415
5,11/12/2015,20.516666,20.75,19.933332,20.016666,19.668818,16999200,20.341666
1,14/12/2015,20.07,20.376667,19.476667,20.363333,20.009455,12975300,19.926667
2,15/12/2015,20.906668,21.313334,20.843332,20.99,20.625238,14816700,21.078333
3,16/12/2015,21.389999,22.016666,20.933332,21.906668,21.525974,12985200,21.474999
4,17/12/2015,22.056667,22.056667,20.906668,20.933332,20.569551,13951200,21.4816675
5,18/12/2015,20.606667,20.666668,19.746668,19.746668,19.403511,17652300,20.206668
1,21/12/2015,20.219999,20.333332,19.813334,20.286667,19.934124,8378700,20.073333
2,22/12/2015,20.523333,20.883333,20.190001,20.786667,20.469494,10327200,20.536667
3,23/12/2015,21.153334,21.563334,21.110001,21.546667,21.217899,7962300,21.3366675
4,24/12/2015,21.463333,21.639999,21.360001,21.396667,21.070189,2764800,21.5
5,25/12/2015,,,,21.396667,,,21.5
1,28/12/2015,21.166668,21.303333,20.896667,21.299999,20.974993,6853800,21.1
2,29/12/2015,21.683332,22.083332,21.683332,21.969999,21.634773,8311800,21.883332
3,30/12/2015,21.889999,21.9,21.450001,21.513332,21.18507,4919700,21.6750005
4,31/12/2015,21.273333,21.483334,20.853333,20.873333,20.55484,8586900,21.1683335
5,1/1/2016,,,,20.873333,,,21.1683335
1,4/1/2016,19.786667,19.98,19.233334,19.973333,19.66857,19974000,19.606667
2,5/1/2016,20.1,20.236668,19.686666,20.083332,19.776892,10502400,19.961667
3,6/1/2016,19.176666,19.683332,18.953333,19.32,19.025206,16666500,19.3183325
4,7/1/2016,18.33,18.903334,17.793333,17.926666,17.653131,21254400,18.3483335
5,8/1/2016,18.273333,18.42,17.24,17.33,17.065571,18732900,17.83
1,11/1/2016,17.613333,17.73,16.763332,17.360001,17.095112,23753100,17.246666
2,12/1/2016,17.84,18.043333,17.116667,17.806667,17.534967,19596900,17.58
3,13/1/2016,18.026667,18.133333,16.343332,16.463333,16.212128,22819800,17.2383325
4,14/1/2016,16.666668,17.626667,16.16,17.266666,17.003202,21310500,16.8933335
5,15/1/2016,15.896667,16.416668,15.55,16.136667,15.890448,29095200,15.983334
1,18/1/2016,,,,16.136667,,,15.983334
2,19/1/2016,16.723333,16.75,15.743333,16.23,15.982355,16617900,16.2466665
3,20/1/2016,15.463333,16.073334,14.406667,15.613333,15.375097,38518200,15.2400005
4,21/1/2016,15.77,16.406668,15.356667,15.84,15.598304,18452100,15.8816675
5,22/1/2016,16.639999,16.889999,16.416668,16.84,16.583044,15279900,16.6533335
1,25/1/2016,16.666668,16.73,16.01,16.09,15.844493,12255600,16.37
2,26/1/2016,16.266666,16.809999,16.166668,16.73,16.474728,11205900,16.4883335
3,27/1/2016,16.573334,17.08,15.893333,16.183332,15.936399,17909100,16.4866665
4,28/1/2016,16.623333,16.706667,15.923333,16.436666,16.185873,13276800,16.315
5,29/1/2016,16.666668,17.663334,16.633333,17.663334,17.39382,15464100,17.1483335
1,1/2/2016,17.280001,17.863333,17.120001,17.610001,17.341295,9790800,17.491667
2,2/2/2016,17.113333,17.146667,16.49,16.666668,16.412361,15037500,16.8183335
3,3/2/2016,16.99,17.073334,15.85,16.946667,16.688086,20985900,16.461667
4,4/2/2016,16.796667,17.326668,16.6,17.02,16.7603,14924400,16.963334
5,5/2/2016,16.85,16.889999,15.86,16.046667,15.801818,15959700,16.3749995
1,8/2/2016,15.48,15.583333,14.74,15.386667,15.15189,19015800,15.1616665
2,9/2/2016,14.88,15.773333,14.853333,15.383333,15.148604,17116800,15.313333
3,10/2/2016,15.663333,16.126667,15.323333,15.366667,15.132195,14287500,15.725
4,11/2/2016,14.63,15.066667,14.326667,14.81,14.584022,23191200,14.696667
5,12/2/2016,15.263333,15.68,15.03,15.676667,15.437466,11727900,15.355
1,15/2/2016,,,,15.676667,,,15.355
2,16/2/2016,16.233334,16.473333,15.933333,16.453333,16.202278,11564700,16.203333
3,17/2/2016,16.826668,17.393333,16.790001,17.27,17.006489,13806000,17.091667
4,18/2/2016,17.360001,17.383333,16.963333,17.056667,16.796408,9974100,17.173333
5,19/2/2016,16.826668,17.083332,16.626667,17.053333,16.793125,9304800,16.8549995
1,22/2/2016,17.533333,17.823334,17.523333,17.77,17.498857,12416100,17.6733335
2,23/2/2016,17.573334,17.653334,17.07,17.123333,16.862055,11727600,17.361667
3,24/2/2016,16.636667,17.42,16.299999,17.35,17.085266,17534100,16.8599995
4,25/2/2016,17.48,17.966667,17.236668,17.959999,17.685957,13037700,17.6016675
5,26/2/2016,18.256666,18.280001,17.793333,17.853333,17.580919,13993800,18.036667
1,29/2/2016,17.879999,18.153334,17.366667,17.366667,17.101677,10465800,17.7600005
2,1/3/2016,17.816668,18.666668,17.666668,18.656668,18.371998,15261600,18.166668
3,2/3/2016,18.553333,18.92,18.406668,18.913334,18.624746,10510500,18.663334
4,3/3/2016,18.833332,19.126667,18.65,19.106667,18.815126,10145700,18.8883335
5,4/3/2016,19.200001,19.57,18.913334,19.309999,19.015358,11354400,19.241667
1,7/3/2016,19.01,19.493334,18.966667,19.35,19.05475,12924000,19.2300005
2,8/3/2016,18.986668,19.16,18.666668,18.706667,18.421228,10889100,18.913334
3,9/3/2016,19,19.106667,18.723333,18.996668,18.70681,9395400,18.915
4,10/3/2016,19.156668,19.476667,18.423332,19.030001,18.73963,16878000,18.9499995
5,11/3/2016,19.52,19.976667,19.496668,19.959999,19.655441,11070300,19.7366675
1,14/3/2016,19.776667,20.043333,19.67,19.886667,19.583227,5938800,19.8566665
2,15/3/2016,19.553333,19.796667,19.459999,19.796667,19.494596,12551400,19.628333
3,16/3/2016,19.606667,20.266666,19.603333,20.153334,19.845825,10417200,19.9349995
4,17/3/2016,20.103333,20.690001,19.959999,20.526667,20.213463,9808500,20.325
5,18/3/2016,20.666668,20.873333,20.583332,20.766666,20.449799,7419000,20.7283325
1,21/3/2016,20.653334,20.92,20.583332,20.843332,20.525291,5881500,20.751666
2,22/3/2016,20.559999,21.006666,20.506666,20.823334,20.5056,7947000,20.756666
3,23/3/2016,20.666668,20.726667,20.326668,20.413334,20.101854,6866700,20.5266675
4,24/3/2016,20.006666,20.373333,19.946667,20.363333,20.05262,8030400,20.16
5,25/3/2016,,,,20.363333,,,20.16
1,28/3/2016,20.516666,20.58,20.243334,20.413334,20.101854,5353500,20.411667
2,29/3/2016,20.243334,20.993334,20.143333,20.993334,20.673006,8061300,20.5683335
3,30/3/2016,21.309999,21.493334,21.110001,21.243334,20.919195,6666900,21.3016675
4,31/3/2016,21.213333,21.356667,21.016666,21.1,20.778042,5129700,21.1866665
5,1/4/2016,20.706667,21.573334,20.610001,21.493334,21.165377,6647400,21.0916675
1,4/4/2016,21.5,21.546667,21.186666,21.296667,20.971712,5920200,21.3666665
2,5/4/2016,20.833332,20.983334,20.57,20.673332,20.357891,9434700,20.776667
3,6/4/2016,20.700001,21.353333,20.6,21.316668,20.991407,9004800,20.9766665
4,7/4/2016,20.926666,21.059999,20.303333,20.573334,20.259417,12700800,20.681666
5,8/4/2016,20.983334,21.136667,20.543333,20.736668,20.420258,8125200,20.84
1,11/4/2016,20.976667,21.203333,20.553333,20.576668,20.262701,11159400,20.878333
2,12/4/2016,20.653334,21.256666,20.493334,21.17,20.846977,10308900,20.875
3,13/4/2016,21.469999,21.826668,21.443333,21.790001,21.45752,8351400,21.6350005
4,14/4/2016,21.826668,21.986668,21.673332,21.806667,21.47393,4430400,21.83
5,15/4/2016,21.796667,21.84,21.6,21.706667,21.37546,3212400,21.72
1,18/4/2016,21.513332,22.193333,21.48,22.183332,21.844847,5463600,21.8366665
2,19/4/2016,22.34,22.483334,22.086666,22.393333,22.05164,5923800,22.285
3,20/4/2016,22.41,22.713333,22.23,22.446667,22.104166,4082100,22.4716665
4,21/4/2016,22.453333,22.5,21.99,22.093332,21.75622,6190500,22.245
5,22/4/2016,21.959999,22.186666,21.753332,22.106667,21.769352,5507100,21.969999
1,25/4/2016,21.873333,21.98,21.639999,21.976667,21.641338,6191100,21.8099995
2,26/4/2016,22.1,22.256666,21.893333,22.096666,21.759504,4702200,22.0749995
3,27/4/2016,21.93,22.353333,21.796667,22.213333,21.874393,6078600,22.075
4,28/4/2016,21.923332,22.333332,21.446667,21.626667,21.296675,7599000,21.8899995
5,29/4/2016,21.366667,21.5,20.846666,21.27,20.94545,11181900,21.173333
1,2/5/2016,21.443333,21.82,21.280001,21.743334,21.411564,5695200,21.5500005
2,3/5/2016,21.296667,21.379999,20.91,21.183332,20.860106,8322600,21.1449995
3,4/5/2016,20.816668,21.086666,20.646667,20.809999,20.49247,8399100,20.8666665
4,5/5/2016,20.993334,21.123333,20.66,20.826668,20.508886,7718400,20.8916665
5,6/5/2016,20.543333,21.053333,20.483334,21.030001,20.709118,7555800,20.7683335
1,9/5/2016,20.973333,21.243334,20.93,21.110001,20.787895,6704100,21.086667
2,10/5/2016,21.333332,21.879999,21.32,21.873333,21.539579,5274600,21.5999995
3,11/5/2016,21.700001,21.833332,21.26,21.273333,20.948736,7586700,21.546666
4,12/5/2016,21.52,21.559999,20.91,21.27,20.94545,8185200,21.2349995
5,13/5/2016,21.173332,21.363333,20.603333,20.706667,20.390717,7264800,20.983333
1,16/5/2016,20.776667,21.5,20.76,21.32,20.99469,6964800,21.13
2,17/5/2016,21.233334,21.326668,20.540001,20.74,20.423538,7882200,20.9333345
3,18/5/2016,20.603333,21.163334,20.363333,20.766666,20.449799,9075900,20.7633335
4,19/5/2016,20.49,20.633333,20.1,20.546667,20.233156,9558900,20.3666665
5,20/5/2016,20.763332,21.1,20.73,20.92,20.600794,5840700,20.915
1,23/5/2016,20.92,21.023333,20.76,20.816668,20.499037,4492200,20.8916665
2,24/5/2016,21.126667,21.753332,21.113333,21.639999,21.309803,7683000,21.4333325
3,25/5/2016,21.886667,22.23,21.870001,22.073334,21.736526,6209400,22.0500005
4,26/5/2016,22.139999,22.216667,21.986668,22.096666,21.759504,3372300,22.1016675
5,27/5/2016,22.156668,22.373333,22.143333,22.366667,22.025383,3189900,22.258333
1,30/5/2016,,,,22.366667,,,22.258333
2,31/5/2016,22.49,22.526667,22.043333,22.26,21.920347,4876200,22.285
3,1/6/2016,22.02,22.453333,21.950001,22.383333,22.041798,3566100,22.201667
4,2/6/2016,22.236668,22.6,22.056667,22.6,22.255156,3339000,22.3283335
5,3/6/2016,22.373333,22.52,21.93,22.403334,22.061493,7955700,22.225
1,6/6/2016,22.526667,22.856667,22.466667,22.733334,22.386456,4823700,22.661667
2,7/6/2016,22.786667,23.043333,22.780001,22.816668,22.468519,3778500,22.911667
3,8/6/2016,22.879999,23.103333,22.84,23.043333,22.691727,3437400,22.9716665
4,9/6/2016,22.773333,23.01,22.676666,22.956667,22.606382,4335600,22.843333
5,10/6/2016,22.416668,22.556667,22.103333,22.296667,21.956453,8011500,22.33
1,13/6/2016,22.059999,22.396667,21.756666,21.799999,21.467367,7123200,22.0766665
2,14/6/2016,21.653334,21.873333,21.306667,21.68,21.349197,10640400,21.59
3,15/6/2016,21.803333,22.023333,21.493334,21.563334,21.234312,9901200,21.7583335
4,16/6/2016,21.226667,21.816668,20.883333,21.76,21.427977,9341400,21.3500005
5,17/6/2016,21.73,21.73,21.27,21.513332,21.18507,8438700,21.5
1,20/6/2016,22.233334,22.473333,21.893333,21.926666,21.592102,7366500,22.183333
2,21/6/2016,22.066668,22.26,21.903334,22.110001,21.772636,4224900,22.081667
3,22/6/2016,22.08,22.41,21.92,21.959999,21.652016,5508300,22.165
4,23/6/2016,22.486668,22.833332,22.34,22.83,22.509815,7098600,22.586666
5,24/6/2016,20.469999,21.559999,20.209999,20.35,20.064598,17872200,20.884999
1,27/6/2016,19.876667,19.876667,19,19.25,18.980022,12801300,19.4383335
2,28/6/2016,19.83,20.309999,19.713333,20.293333,20.008728,12181800,20.011666
3,29/6/2016,20.793333,21.42,20.766666,21.356667,21.057146,11251500,21.093333
4,30/6/2016,21.5,22.233334,21.306667,22.186666,21.875505,13083900,21.7700005
5,1/7/2016,22.173332,22.536667,22.17,22.343332,22.029974,8011500,22.3533335
1,4/7/2016,,,,22.343332,,,22.3533335
2,5/7/2016,22.043333,22.08,21.65,21.889999,21.582998,7845000,21.865
3,6/7/2016,21.683332,22.309999,21.443333,22.256666,21.944525,9270600,21.876666
4,7/7/2016,22.336666,22.576668,21.940001,22.209999,21.898512,9136500,22.2583345
5,8/7/2016,22.703333,23.299999,22.623333,23.193333,22.868055,9259200,22.961666
1,11/7/2016,23.393333,23.673332,23.309999,23.443333,23.114546,7896000,23.4916655
2,12/7/2016,23.83,24.08,23.736668,23.956667,23.620684,6828000,23.908334
3,13/7/2016,24.129999,24.136667,23.763332,23.959999,23.623968,6419100,23.9499995
4,14/7/2016,24.450001,24.536667,24.196667,24.33,23.988781,8219400,24.366667
5,15/7/2016,24.566668,24.58,24.08,24.256666,23.916473,6181200,24.33
1,18/7/2016,24.309999,24.513332,24.203333,24.453333,24.110382,3810300,24.3583325
2,19/7/2016,24.273333,24.386667,24.186666,24.366667,24.024933,5799300,24.2866665
3,20/7/2016,24.559999,24.766666,24.386667,24.68,24.33387,4206600,24.5766665
4,21/7/2016,24.620001,24.716667,24.216667,24.393333,24.051229,5759100,24.466667
5,22/7/2016,24.446667,24.736668,24.336666,24.723333,24.376593,4889700,24.536667
1,25/7/2016,24.639999,24.653334,24.283333,24.536667,24.192545,6039000,24.4683335
2,26/7/2016,24.483334,24.690001,24.219999,24.546667,24.20241,5298000,24.455
3,27/7/2016,24.706667,24.723333,24.17,24.486668,24.143253,6561900,24.4466665
4,28/7/2016,24.393333,24.666668,24.213333,24.566668,24.222128,5271000,24.4400005
5,29/7/2016,24.463333,24.809999,24.34,24.656668,24.310863,5554200,24.5749995
1,1/8/2016,24.693333,24.846666,24.423332,24.596666,24.251703,6225000,24.634999
2,2/8/2016,24.496668,24.566668,23.796667,24.123333,23.785009,10406400,24.1816675
3,3/8/2016,24.086666,24.360001,23.986668,24.34,23.99864,7100400,24.1733345
4,4/8/2016,24.383333,24.536667,24.219999,24.426666,24.084091,3950700,24.378333
5,5/8/2016,24.686666,25.026667,24.636667,25.023333,24.672386,5195400,24.831667
1,8/8/2016,25.1,25.133333,24.863333,24.973333,24.623091,3442200,24.998333
2,9/8/2016,25.003332,25.206667,24.876667,25,24.649382,4623000,25.041667
3,10/8/2016,25.053333,25.08,24.68,24.82,24.471905,4400400,24.88
4,11/8/2016,25.040001,25.266666,24.926666,25.176666,24.823572,5138100,25.096666
5,12/8/2016,25.030001,25.186666,24.940001,25.103333,24.751265,4341300,25.0633335
1,15/8/2016,25.243334,25.453333,25.24,25.336666,24.981327,4698600,25.3466665
2,16/8/2016,25.133333,25.163334,24.92,24.92,24.570507,4924800,25.041667
3,17/8/2016,24.93,25.110001,24.596666,25.053333,24.701967,7981500,24.8533335
4,18/8/2016,25.053333,25.243334,25.003332,25.23,24.876156,4198500,25.123333
5,19/8/2016,25.030001,25.186666,24.836666,25.113333,24.761124,4379400,25.011666
1,22/8/2016,25.02,25.196667,24.866667,25.106667,24.754555,4967400,25.031667
2,23/8/2016,25.353333,25.476667,25.233334,25.25,24.895876,5521200,25.3550005
3,24/8/2016,25.193333,25.236668,24.700001,24.893333,24.544212,8085300,24.9683345
4,25/8/2016,24.709999,24.98,24.646667,24.790001,24.442329,7881600,24.8133335
5,26/8/2016,24.886667,25.293333,24.32,24.673332,24.327299,11051100,24.8066665
1,29/8/2016,24.719999,25.136667,24.713333,25.026667,24.675673,3921600,24.925
2,30/8/2016,24.996668,25.113333,24.690001,24.893333,24.544212,6725100,24.901667
3,31/8/2016,24.776667,24.816668,24.386667,24.683332,24.337154,8063400,24.6016675
4,1/9/2016,24.703333,24.809999,24.23,24.703333,24.356873,6656700,24.5199995
5,2/9/2016,25.02,25.200001,24.799999,25.02,24.669104,7529700,25
1,5/9/2016,,,,25.02,,,25
2,6/9/2016,25.133333,25.27,24.853333,25.26,24.905737,7985400,25.0616665
3,7/9/2016,25.186666,25.316668,25,25.253332,24.899162,7367100,25.158334
4,8/9/2016,25.110001,25.216667,24.946667,25.063334,24.71183,6006900,25.081667
5,9/9/2016,24.566668,24.566668,23.256666,23.276667,22.950222,15630300,23.911667
1,12/9/2016,22.963333,24.416668,22.933332,24.246668,23.906614,13200300,23.675
2,13/9/2016,23.753332,23.85,22.966667,23.196667,22.871338,14765700,23.4083335
3,14/9/2016,23.216667,23.683332,22.969999,23.163334,22.838476,10289400,23.3266655
4,15/9/2016,23.113333,24.016666,23.046667,23.866667,23.531944,8953800,23.5316665
5,16/9/2016,23.629999,23.700001,23.323334,23.596666,23.265732,8020800,23.5116675
1,19/9/2016,23.843332,24.096666,23.483334,23.59,23.259159,6104700,23.79
2,20/9/2016,23.940001,23.996668,23.6,23.620001,23.288738,5124600,23.798334
3,21/9/2016,23.866667,24.463333,23.610001,24.4,24.062214,10553400,24.036667
4,22/9/2016,24.790001,24.969999,24.696667,24.84,24.496122,9306300,24.833333
5,23/9/2016,24.693333,24.75,24.41,24.453333,24.114805,4437300,24.58
1,26/9/2016,24.113333,24.183332,23.773333,23.85,23.519827,8748300,23.9783325
2,27/9/2016,23.786667,24.326668,23.633333,24.299999,23.963596,5324100,23.9800005
3,28/9/2016,24.373333,24.706667,24,24.65,24.308754,5457000,24.3533335
4,29/9/2016,24.566668,24.723333,23.766666,23.983334,23.651318,9373500,24.2449995
5,30/9/2016,24.309999,24.786667,24.203333,24.546667,24.20685,6307500,24.495
1,3/10/2016,24.34,24.423332,24.09,24.313334,23.97674,6953700,24.256666
2,4/10/2016,24.396667,24.466667,23.736668,23.976667,23.644741,9263700,24.1016675
3,5/10/2016,24.193333,24.440001,24.18,24.293333,23.95702,6792900,24.3100005
4,6/10/2016,24.186666,24.406668,23.973333,24.333332,23.996466,4272000,24.1900005
5,7/10/2016,24.43,24.5,23.783333,24.07,23.736782,8791500,24.1416665
1,10/10/2016,24.440001,24.626667,24.386667,24.433332,24.095081,4812600,24.506667
2,11/10/2016,24.27,24.303333,23.236668,23.543333,23.217405,13562100,23.7700005
3,12/10/2016,23.576668,23.816668,23.379999,23.629999,23.302872,7408800,23.5983335
4,13/10/2016,23.106667,23.573334,22.780001,23.389999,23.066195,9104700,23.1766675
5,14/10/2016,23.776667,23.93,23.386667,23.413334,23.089207,10283100,23.6583335
1,17/10/2016,23.403334,23.5,23.096666,23.186666,22.865675,6743100,23.298333
2,18/10/2016,23.773333,23.783333,23.453333,23.583332,23.256849,5202600,23.618333
3,19/10/2016,23.686666,23.9,23.559999,23.780001,23.4508,4641000,23.7299995
4,20/10/2016,23.646667,23.863333,23.393333,23.65,23.322594,6855300,23.628333
5,21/10/2016,23.343332,23.713333,23.283333,23.663334,23.335745,5097900,23.498333
1,24/10/2016,24,24.120001,23.85,23.963333,23.63159,5151900,23.9850005
2,25/10/2016,23.916668,24.006666,23.676666,23.76,23.431074,7155300,23.841666
3,26/10/2016,23.426666,23.813334,23.326668,23.610001,23.283148,6405300,23.570001
4,27/10/2016,23.873333,23.876667,23.376667,23.41,23.085917,6940800,23.626667
5,28/10/2016,23.379999,23.65,22.93,23.183332,22.862389,11109900,23.29
1,31/10/2016,23.313334,23.4,23.129999,23.166668,22.845953,4799100,23.2649995
2,1/11/2016,23.309999,23.33,22.23,22.700001,22.385748,9615900,22.78
3,2/11/2016,22.566668,22.709999,22.110001,22.266666,21.958414,7334100,22.41
4,3/11/2016,22.353333,22.426666,21.866667,21.969999,21.665852,7119600,22.1466665
5,4/11/2016,22,22.313334,21.836666,21.866667,21.563948,8193600,22.075
1,7/11/2016,22.809999,23.346666,22.756666,23.306667,22.984013,8663400,23.051666
2,8/11/2016,23.18,23.866667,23.083332,23.623333,23.296295,8543100,23.4749995
3,9/11/2016,23.043333,24.633333,23.033333,24.426666,24.088509,17958300,23.833333
4,10/11/2016,24.726667,25.049999,24.006666,24.576668,24.236433,14716200,24.5283325
5,11/11/2016,24.313334,24.503332,24.036667,24.413334,24.075359,9168900,24.2699995
1,14/11/2016,24.616667,24.696667,24.176666,24.459999,24.121384,6928800,24.4366665
2,15/11/2016,24.623333,25.030001,24.533333,25.030001,24.683489,6975000,24.781667
3,16/11/2016,24.783333,24.983334,24.74,24.903334,24.558578,5199900,24.861667
4,17/11/2016,24.946667,25.296667,24.91,25.266666,24.916878,5733300,25.1033335
5,18/11/2016,25.296667,25.366667,25.030001,25.1,24.752523,5756700,25.198334
1,21/11/2016,25.333332,25.68,25.283333,25.663334,25.308056,6934200,25.4816665
2,22/11/2016,25.806667,25.893333,25.523333,25.813334,25.45598,5819700,25.708333
3,23/11/2016,25.606667,25.879999,25.526667,25.860001,25.502003,5017800,25.703333
4,24/11/2016,,,,25.860001,,,25.703333
5,25/11/2016,26,26.156668,25.966667,26.156668,25.794561,2104800,26.0616675
1,28/11/2016,26.016666,26.129999,25.733334,25.786667,25.429682,5085000,25.9316665
2,29/11/2016,25.793333,26.110001,25.663334,25.933332,25.574322,4304700,25.8866675
3,30/11/2016,26.183332,26.25,25.709999,25.726667,25.370516,6672000,25.9799995
4,1/12/2016,25.846666,25.853333,25.299999,25.43,25.077957,6401400,25.576666
5,2/12/2016,25.48,25.68,25.34,25.476667,25.123974,4539600,25.51
1,5/12/2016,25.816668,26.08,25.743334,25.906668,25.548023,6134100,25.911667
2,6/12/2016,26.02,26.200001,25.823334,26.193333,25.830715,5413200,26.0116675
3,7/12/2016,26.126667,27.236668,26.07,27.193333,26.816874,9288600,26.653334
4,8/12/2016,27.196667,27.610001,27.09,27.4,27.020678,6087900,27.3500005
5,9/12/2016,27.513332,27.903334,27.493334,27.889999,27.503899,6509400,27.698334
1,12/12/2016,27.873333,28.073334,27.633333,27.813334,27.428291,5651400,27.8533335
2,13/12/2016,28.09,28.576668,28.083332,28.343332,27.950956,7431900,28.33
3,14/12/2016,28.23,28.549999,27.469999,27.696667,27.313238,10594200,28.009999
4,15/12/2016,27.773333,28.366667,27.709999,27.98,27.592649,7365000,28.038333
5,16/12/2016,28.206667,28.213333,27.703333,27.860001,27.474314,7110000,27.958333
1,19/12/2016,27.933332,28.196667,27.853333,28.013332,27.625523,4967700,28.025
2,20/12/2016,28.24,28.403334,28.15,28.309999,27.918081,5772300,28.276667
3,21/12/2016,28.286667,28.353333,28.1,28.1,27.710991,3574500,28.2266665
4,22/12/2016,28.030001,28.08,27.783333,27.966667,27.579502,4995900,27.9316665
5,23/12/2016,27.946667,28.063334,27.886667,28.049999,27.661682,3117000,27.9750005
1,26/12/2016,,,,28.049999,,,27.9750005
2,27/12/2016,28.18,28.433332,28.176666,28.263332,27.872063,3114600,28.304999
3,28/12/2016,28.360001,28.379999,27.52,27.59,27.208048,5525400,27.9499995
4,29/12/2016,27.6,27.74,27.360001,27.543333,27.162025,4592100,27.5500005
5,30/12/2016,27.683332,27.716667,26.953333,27.26,26.882622,8905500,27.335
1,2/1/2017,,,,27.26,,,27.335
2,3/1/2017,27.793333,28.07,27.366667,27.85,27.464455,7197300,27.7183335
3,4/1/2017,27.983334,28.406668,27.983334,28.346666,27.954239,6281100,28.195001
4,5/1/2017,28.23,28.346666,27.936666,28.26,27.868774,6464700,28.141666
5,6/1/2017,28.33,28.780001,28.09,28.58,28.184345,5885100,28.4350005
1,9/1/2017,28.456667,28.523333,28.276667,28.309999,27.918081,5755200,28.4
2,10/1/2017,28.306667,28.656668,28.120001,28.263332,27.872063,4707000,28.3883345
3,11/1/2017,28.23,28.503332,27.956667,28.493334,28.098881,9726300,28.2299995
4,12/1/2017,28.293333,28.386667,27.713333,28.306667,27.914795,8859300,28.05
5,13/1/2017,28.383333,28.626667,28.360001,28.483334,28.089018,3972900,28.493334
1,16/1/2017,,,,28.483334,,,28.493334
2,17/1/2017,28.203333,28.393333,28.030001,28.219999,27.829329,5593500,28.211667
3,18/1/2017,28.299999,28.386667,28.066668,28.366667,27.973965,4031100,28.2266675
4,19/1/2017,28.4,28.473333,27.873333,28.07,27.681402,6138600,28.173333
